Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36240,2023-02-19 00:00:00,50.93,1.0,451.0,79.0,25.0,16.0
36241,2023-02-19 01:00:00,50.93,1.0,451.0,79.0,25.0,16.0
36242,2023-02-19 02:00:00,50.93,1.0,451.0,79.0,25.0,16.0
36243,2023-02-19 03:00:00,50.79,1.0,451.0,81.0,25.0,16.0
36244,2023-02-19 04:00:00,52.85,1.0,451.0,81.0,28.0,17.0
36245,2023-02-19 05:00:00,56.34,1.0,430.0,81.0,32.0,18.0
36246,2023-02-19 06:00:00,62.99,1.0,362.0,82.0,35.0,19.0
36247,2023-02-19 07:00:00,63.62,1.0,342.0,91.0,35.0,19.0
36248,2023-02-19 08:00:00,62.49,1.0,355.0,92.0,35.0,19.0
36249,2023-02-19 09:00:00,61.82,1.0,364.0,92.0,35.0,19.0
36250,2023-02-19 10:00:00,64.19,1.0,375.0,91.0,37.0,21.0
36251,2023-02-19 11:00:00,55.58,1.0,458.0,93.0,34.0,19.0
36252,2023-02-19 12:00:00,54.79,1.0,475.0,92.0,34.0,19.0
36253,2023-02-19 13:00:00,54.02,1.0,501.0,89.0,35.0,19.0
36254,2023-02-19 14:00:00,53.64,1.0,505.0,92.0,35.0,19.0
36255,2023-02-19 15:00:00,54.76,3.0,508.0,93.0,35.0,19.0
36256,2023-02-19 16:00:00,49.01,3.0,661.0,92.0,35.0,19.0
36257,2023-02-19 17:00:00,48.38,3.0,682.0,92.0,35.0,19.0
36258,2023-02-19 18:00:00,48.48,3.0,680.0,91.0,35.0,19.0
36259,2023-02-19 19:00:00,51.11,3.0,604.0,88.0,35.0,19.0
36260,2023-02-19 20:00:00,50.93,3.0,577.0,89.0,34.0,18.0
36261,2023-02-19 21:00:00,50.29,2.0,555.0,83.0,33.0,17.0
36262,2023-02-19 22:00:00,60.89,1.0,355.0,69.0,31.0,17.0
36263,2023-02-19 23:00:00,52.62,1.0,465.0,59.0,28.0,16.0
