UTC time,coal,nat_gas,wind
2023-10-07 00:00:00,1453.0,673.0,338.0
2023-10-07 01:00:00,1475.0,642.0,275.0
2023-10-07 02:00:00,1266.0,583.0,290.0
2023-10-07 03:00:00,1078.0,655.0,291.0
2023-10-07 04:00:00,1039.0,435.0,372.0
2023-10-07 05:00:00,890.0,383.0,499.0
2023-10-07 06:00:00,776.0,394.0,491.0
2023-10-07 07:00:00,740.0,420.0,518.0
2023-10-07 08:00:00,879.0,477.0,397.0
2023-10-07 09:00:00,1153.0,408.0,291.0
2023-10-07 10:00:00,1082.0,452.0,295.0
2023-10-07 11:00:00,1098.0,488.0,242.0
2023-10-07 12:00:00,1177.0,454.0,181.0
2023-10-07 13:00:00,1238.0,476.0,202.0
2023-10-07 14:00:00,1236.0,546.0,123.0
2023-10-07 15:00:00,1238.0,566.0,39.0
2023-10-07 16:00:00,1236.0,629.0,94.0
2023-10-07 17:00:00,1163.0,745.0,139.0
2023-10-07 18:00:00,1051.0,855.0,123.0
2023-10-07 19:00:00,1051.0,865.0,114.0
2023-10-07 20:00:00,1049.0,805.0,116.0
2023-10-07 21:00:00,1052.0,800.0,80.0
2023-10-07 22:00:00,1052.0,780.0,71.0
2023-10-07 23:00:00,1052.0,921.0,52.0
