UTC time,nat_gas,oil,hydro,solar,wind,other
2023-10-28 00:00:00,278.0,0.0,603.0,185.0,243.0,57.0
2023-10-28 01:00:00,290.0,0.0,649.0,13.0,306.0,52.0
2023-10-28 02:00:00,291.0,0.0,619.0,0.0,404.0,57.0
2023-10-28 03:00:00,292.0,0.0,624.0,0.0,469.0,56.0
2023-10-28 04:00:00,293.0,0.0,607.0,0.0,397.0,57.0
2023-10-28 05:00:00,295.0,0.0,504.0,0.0,330.0,55.0
2023-10-28 06:00:00,299.0,0.0,392.0,0.0,363.0,57.0
2023-10-28 07:00:00,316.0,0.0,323.0,0.0,419.0,58.0
2023-10-28 08:00:00,313.0,0.0,315.0,0.0,482.0,54.0
2023-10-28 09:00:00,296.0,0.0,316.0,0.0,485.0,58.0
2023-10-28 10:00:00,295.0,0.0,323.0,0.0,506.0,57.0
2023-10-28 11:00:00,297.0,0.0,318.0,0.0,537.0,55.0
2023-10-28 12:00:00,296.0,0.0,335.0,0.0,522.0,56.0
2023-10-28 13:00:00,295.0,0.0,420.0,0.0,509.0,55.0
2023-10-28 14:00:00,297.0,0.0,547.0,0.0,504.0,56.0
2023-10-28 15:00:00,297.0,0.0,590.0,22.0,351.0,57.0
2023-10-28 16:00:00,297.0,0.0,602.0,178.0,198.0,60.0
2023-10-28 17:00:00,294.0,0.0,592.0,319.0,157.0,60.0
2023-10-28 18:00:00,293.0,0.0,664.0,280.0,150.0,60.0
2023-10-28 19:00:00,293.0,0.0,531.0,268.0,133.0,57.0
2023-10-28 20:00:00,289.0,0.0,502.0,271.0,134.0,61.0
2023-10-28 21:00:00,293.0,0.0,380.0,284.0,115.0,58.0
2023-10-28 22:00:00,288.0,0.0,394.0,331.0,146.0,58.0
2023-10-28 23:00:00,290.0,0.0,547.0,328.0,153.0,58.0
