UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-11-15 00:00:00,0.0,923.0,0.0,124.0,14.0,26.0,3.0
2023-11-15 01:00:00,0.0,923.0,0.0,155.0,12.0,24.0,0.0
2023-11-15 02:00:00,0.0,948.0,0.0,224.0,2.0,26.0,0.0
2023-11-15 03:00:00,0.0,953.0,0.0,224.0,19.0,26.0,0.0
2023-11-15 04:00:00,0.0,958.0,0.0,224.0,39.0,26.0,0.0
2023-11-15 05:00:00,0.0,957.0,0.0,148.0,8.0,26.0,0.0
2023-11-15 06:00:00,0.0,958.0,0.0,146.0,29.0,27.0,0.0
2023-11-15 07:00:00,0.0,957.0,0.0,130.0,73.0,27.0,0.0
2023-11-15 08:00:00,0.0,959.0,0.0,119.0,86.0,25.0,0.0
2023-11-15 09:00:00,0.0,938.0,0.0,121.0,101.0,26.0,0.0
2023-11-15 10:00:00,0.0,939.0,0.0,124.0,84.0,26.0,0.0
2023-11-15 11:00:00,0.0,941.0,0.0,119.0,42.0,26.0,0.0
2023-11-15 12:00:00,0.0,940.0,0.0,122.0,14.0,26.0,0.0
2023-11-15 13:00:00,0.0,952.0,0.0,121.0,21.0,27.0,0.0
2023-11-15 14:00:00,0.0,963.0,0.0,220.0,46.0,25.0,0.0
2023-11-15 15:00:00,0.0,958.0,0.0,220.0,34.0,26.0,0.0
2023-11-15 16:00:00,0.0,934.0,0.0,221.0,12.0,27.0,0.0
2023-11-15 17:00:00,0.0,930.0,0.0,219.0,30.0,26.0,0.0
2023-11-15 18:00:00,0.0,934.0,0.0,219.0,29.0,27.0,0.0
2023-11-15 19:00:00,0.0,931.0,0.0,217.0,22.0,25.0,3.0
2023-11-15 20:00:00,0.0,930.0,0.0,214.0,38.0,27.0,3.0
2023-11-15 21:00:00,0.0,946.0,0.0,120.0,76.0,27.0,2.0
2023-11-15 22:00:00,0.0,947.0,0.0,113.0,82.0,25.0,2.0
2023-11-15 23:00:00,0.0,948.0,0.0,116.0,122.0,26.0,0.0
